,acc_mean,acc_std,loss_mean,loss_std
164,0.20497289866209026,0.005442266175129641,3.102493511835734,0.028766036143028417
165,0.20585740158955254,0.0056608988400198455,3.0990086189905797,0.02814600278836174
166,0.20673310776551562,0.005855824229087392,3.09537561416626,0.027565544357038924
167,0.20765523900588348,0.0061269053208133275,3.091657934188843,0.02710602509201644
168,0.2086010062694549,0.006396012708870248,3.0877828725179035,0.026804977057085833
169,0.2095433139801025,0.00665362981514188,3.0839344914754236,0.026671371333952757
170,0.21045127401749292,0.006974787819137531,3.0800320529937744,0.026826882714413528
171,0.21136914859215417,0.007279142396543914,3.0761505619684857,0.026963943739141998
172,0.21223182449738182,0.007607941601207885,3.072350576718648,0.027371272164484615
173,0.21310511211554206,0.007917403941319186,3.068478930791219,0.027800392236020405
174,0.21398289004961646,0.008228787667259617,3.064637026786804,0.028156166731377566
175,0.21482704579830167,0.00851283575944705,3.0608840910593664,0.028470326189942784
176,0.21560236225525536,0.008801197319598107,3.0572664308547974,0.028785191485255098
177,0.2163996875286102,0.009048262975673802,3.05366447130839,0.029085581409616812
178,0.21711253881454465,0.0093340235102631,3.0502062352498376,0.02933249547450032
179,0.21778900941212967,0.009554266453091813,3.046828583081563,0.029668291787267966
180,0.2184116148948669,0.009729925359176243,3.0434931929906215,0.030187116907011157
181,0.2190764088431994,0.009903882508863116,3.04011271794637,0.030732154394467033
182,0.21972201337416963,0.010058211213449497,3.036760279337565,0.031239892906654472
183,0.2203671746452649,0.01017502788574133,3.0334316698710126,0.03170631994828635
184,0.22099436759948726,0.0102777030432318,3.030132945378621,0.03221163207162274
185,0.22161721974611281,0.010405816494121766,3.0268702967961634,0.032715286273486036
186,0.22225695033868148,0.01058762623234793,3.0235155916213987,0.03309077489191356
187,0.22290876567363738,0.010741452632120787,3.020148051579793,0.033437396067656174
188,0.22365310231844582,0.010870375843756054,3.016696337064107,0.03376570578619702
189,0.22443484822909035,0.011014148722054301,3.0131480868657428,0.03403746404137593
190,0.22520977030197778,0.01117508831397417,3.009658317565918,0.034389353389135235
191,0.22598194132248559,0.011288499497145695,3.006179787317912,0.03479728963860665
192,0.22678899834553398,0.011442096760518434,3.0026336765289305,0.03517961739130706
193,0.22762233157952624,0.01161779168313555,2.99903758207957,0.03558458412888483
194,0.22845204174518582,0.01176156579045228,2.995489112536112,0.03591403223445608
195,0.2292604464292526,0.011901110418571764,2.992062880198161,0.03618133258529612
196,0.2301182895898819,0.011992309285858448,2.988532827695211,0.03631263273571539
197,0.23097572763760885,0.012094282600516048,2.985003482500712,0.036482421058612935
198,0.2317955108483632,0.012220448179479133,2.9815474494298297,0.03656626930863064
199,0.23259551107883453,0.012325780611429662,2.9781144571304323,0.036696428963253896
200,0.23322822714845337,0.012405968125602154,2.9746978346506756,0.03744264417174996
201,0.2338460432489713,0.012286360739431955,2.971547171274821,0.03814575877489601
202,0.23427615076303482,0.012270594501577116,2.9685419638951624,0.03899136884803041
203,0.234768574933211,0.012212908621885227,2.9653517325719196,0.03941916998893635
204,0.2352566701173782,0.012111290876058991,2.96227059841156,0.03989719111230224
205,0.23574090431133907,0.012180254105445716,2.9591391038894654,0.04028679410958182
206,0.23623235732316972,0.012315120975200666,2.9561218309402464,0.040721349333132525
207,0.23674048751592636,0.012544613658830932,2.953085958162943,0.04085196062371927
208,0.23736064265171686,0.012791372697527495,2.949886835416158,0.04099694924346673
209,0.23804582784573236,0.012995012449330639,2.94669305006663,0.041172741484967024
210,0.23882596959670382,0.013119377894831625,2.943274680773417,0.041075098003650494
211,0.23962528934081395,0.013208610058629095,2.9398007663091024,0.0409719753444626
212,0.24043411284685132,0.013294614580032066,2.9363349994023644,0.040690196588431676
213,0.24122813791036607,0.013339748901521795,2.9329360214869182,0.040150494738055764
214,0.24198571364084878,0.013371285866189268,2.9296862125396728,0.03980063935679623
215,0.2427459474404653,0.013410704574457075,2.926394195556641,0.0396164640429499
216,0.24345922440290446,0.013416596931102344,2.923241491317749,0.03957054969272897
217,0.24414911488691962,0.01331041167069177,2.9201724163691205,0.039464084435266764
218,0.24488324185212448,0.013150528494852138,2.917061508496603,0.03935032124269083
219,0.24564606249332427,0.01300257364328411,2.913771718343099,0.03924133413015354
220,0.24644830137491222,0.012756251525281648,2.910551584561666,0.03894514292453565
221,0.24723332524299618,0.012539298022736189,2.9072717412312823,0.03858739765446028
