train_batch,acc,loss,std_acc
0,0.03125,4.000842094421387,
1,0.0625,3.9112203121185303,
2,0.0520833320915699,3.8853018283843994,
3,0.078125,3.8218021392822266,
4,0.08124999701976776,3.7888972759246826,
5,0.078125,3.7580461502075195,
6,0.0892857164144516,3.7108404636383057,
7,0.08984375,3.6876940727233887,
8,0.1006944477558136,3.638997793197632,
9,0.10625000298023224,3.602733612060547,
10,0.10227272659540176,3.5921525955200195,
11,0.1067708358168602,3.5670011043548584,
12,0.11538461595773697,3.5251002311706543,
13,0.1205357164144516,3.5001583099365234,
14,0.125,3.468264102935791,
15,0.125,3.440307378768921,
16,0.125,3.418442726135254,
17,0.1284722238779068,3.393509864807129,
18,0.12828947603702545,3.3812761306762695,
19,0.13750000298023224,3.3576557636260986,
20,0.1383928507566452,3.346287965774536,
21,0.14204545319080353,3.3186721801757812,
22,0.13994565606117249,3.3065695762634277,
23,0.1432291716337204,3.29121994972229,
24,0.14624999463558197,3.277639150619507,
25,0.15024039149284363,3.266906261444092,
26,0.15162037312984467,3.254406690597534,
27,0.1517857164144516,3.242128849029541,
28,0.16056033968925476,3.21669340133667,
29,0.16354165971279144,3.2038261890411377,
30,0.16431452333927155,3.194267511367798,
31,0.166015625,3.183910846710205,
32,0.1666666716337204,3.174436092376709,
33,0.17095588147640228,3.157029151916504,
34,0.18035714328289032,3.1354434490203857,
35,0.1848958283662796,3.1170527935028076,
36,0.18918919563293457,3.1042568683624268,
37,0.19161184132099152,3.0926496982574463,
38,0.19230769574642181,3.080883026123047,
39,0.19218750298023224,3.069844961166382,
40,0.19435974955558777,3.056354522705078,
41,0.1956845223903656,3.0444631576538086,
42,0.19840116798877716,3.026233434677124,
43,0.2009943127632141,3.008782386779785,
44,0.20694445073604584,2.9889919757843018,
45,0.207880437374115,2.9730467796325684,
46,0.20744681358337402,2.9679980278015137,
47,0.2102864533662796,2.954900026321411,
48,0.21301020681858063,2.9440102577209473,
49,0.21125000715255737,2.938401460647583,
50,0.04398148134350777,3.82532000541687,
51,0.05387930944561958,3.75378155708313,
52,0.07459677755832672,3.6724398136138916,
53,0.10037878900766373,3.60078501701355,
54,0.11249999701976776,3.544255018234253,
55,0.12162162363529205,3.4820122718811035,
56,0.14262820780277252,3.424588680267334,
57,0.16310974955558777,3.36149001121521,
58,0.17151163518428802,3.3096420764923096,
59,0.18888889253139496,3.265825033187866,
60,0.20345744490623474,3.2179200649261475,
61,0.21556122601032257,3.1746826171875,
62,0.22303920984268188,3.1406867504119873,
63,0.22759434580802917,3.1178507804870605,
64,0.2340909093618393,3.0845224857330322,
65,0.23903508484363556,3.0500004291534424,
66,0.24152542650699615,3.024726390838623,
67,0.24590164422988892,2.997654914855957,
68,0.2480158656835556,2.9748897552490234,
69,0.2528846263885498,2.9486918449401855,
70,0.25932836532592773,2.930342197418213,
71,0.2644927501678467,2.9062435626983643,
72,0.2649647891521454,2.892781972885132,
73,0.267123281955719,2.8755805492401123,
74,0.27166667580604553,2.8525161743164062,
75,0.27516233921051025,2.8343048095703125,
76,0.2792721390724182,2.820737838745117,
77,0.2854938209056854,2.801819324493408,
78,0.28840360045433044,2.7828726768493652,
79,0.2926470637321472,2.7610676288604736,
80,0.29669541120529175,2.7476770877838135,
81,0.29845505952835083,2.7331392765045166,
82,0.3015109896659851,2.71455979347229,
83,0.30174732208251953,2.708369731903076,
84,0.3032894730567932,2.6972765922546387,
85,0.30734536051750183,2.682251214981079,
86,0.30744948983192444,2.671210765838623,
87,0.3106435537338257,2.6622796058654785,
88,0.3143203854560852,2.6483912467956543,
89,0.3142857253551483,2.6494100093841553,
90,0.31834113597869873,2.6336305141448975,
91,0.3211009204387665,2.6224920749664307,
92,0.32094594836235046,2.611237049102783,
93,0.3235619366168976,2.6021640300750732,
94,0.32445651292800903,2.5971524715423584,
95,0.32692307233810425,2.585212469100952,
96,0.3282563090324402,2.576660394668579,
97,0.3331611454486847,2.562586545944214,
98,0.33739838004112244,2.549923896789551,
99,0.3409999907016754,2.5387463569641113,
100,0.08564814925193787,3.731541156768799,
101,0.09913793206214905,3.6396336555480957,
102,0.11895161122083664,3.554562568664551,
103,0.1306818127632141,3.469536781311035,
104,0.1428571492433548,3.414046049118042,
105,0.15371622145175934,3.3636362552642822,
106,0.1666666716337204,3.310199499130249,
107,0.18597561120986938,3.2428414821624756,
108,0.19476744532585144,3.1914446353912354,
109,0.20416666567325592,3.154189109802246,
110,0.21010638773441315,3.1249570846557617,
111,0.21811224520206451,3.083702564239502,
112,0.22794117033481598,3.0408520698547363,
113,0.24410377442836761,2.993588924407959,
114,0.24659091234207153,2.952146053314209,
115,0.25438597798347473,2.919156789779663,
116,0.2605932056903839,2.8787848949432373,
117,0.2715163826942444,2.8384034633636475,
118,0.278769850730896,2.8067336082458496,
119,0.2836538553237915,2.779191493988037,
120,0.2919776141643524,2.747112274169922,
121,0.2980072498321533,2.7203073501586914,
122,0.3010563254356384,2.7010140419006348,
123,0.30650684237480164,2.6807141304016113,
124,0.31333333253860474,2.6580774784088135,
125,0.3189935088157654,2.6397604942321777,
126,0.32278481125831604,2.6231749057769775,
127,0.32407405972480774,2.612672805786133,
128,0.3230421543121338,2.6010591983795166,
129,0.32573530077934265,2.582366704940796,
130,0.32830458879470825,2.5664520263671875,
131,0.3356741666793823,2.5459938049316406,
132,0.3392857015132904,2.5288636684417725,
133,0.34341397881507874,2.5112433433532715,
134,0.34934210777282715,2.490668296813965,
135,0.3524484634399414,2.475385904312134,
136,0.3541666567325592,2.4672436714172363,
137,0.3551980257034302,2.4544246196746826,
138,0.35679611563682556,2.448136568069458,
139,0.36250001192092896,2.430086374282837,
