batch,mean_loss,std_loss,mean_accuracy,std_accuracy
0,1.2930349111557007,0.26662251814433874,0.459375,0.04764984588117782
1,1.2264173030853271,0.1860151589369784,0.4765625,0.036225072248030094
2,1.195361316204071,0.16946336176614513,0.46354166269302366,0.028998763801982005
3,1.1380160093307494,0.15640083634850255,0.47421875,0.03168640592292695
4,1.1025450944900512,0.13115411540819233,0.48250000476837157,0.028861880918055843
5,1.079120683670044,0.11323324200413815,0.4864583373069763,0.01691706793630732
6,1.0546275138854981,0.09987165488506493,0.48526785969734193,0.0189797826324676
7,1.0428667664527893,0.0911553286056188,0.485546875,0.015416083797399314
8,1.0219463467597962,0.07763527190293822,0.4888888955116272,0.014863798880329779
9,1.0031703233718872,0.07676266508679659,0.4921875,0.015585881528302023
10,0.9970957994461059,0.06465363480366682,0.4931818187236786,0.015113006480474723
11,0.9797732949256897,0.06282825454756774,0.49765625,0.014828887923338098
12,0.9638010621070862,0.055275532130042375,0.4990384578704834,0.009925872720244547
13,0.9542106032371521,0.0484873423571811,0.5006696522235871,0.010837969545184366
14,0.9513994336128235,0.05097150324687105,0.5008333384990692,0.013225475034619167
15,0.9441899538040162,0.050278567975264074,0.5021484375,0.016273762861305784
16,0.9352962017059326,0.048970876725169823,0.5042279481887817,0.015429135868231879
17,0.9297541379928589,0.052329240604188705,0.504687511920929,0.013400150270678621
18,0.9210097074508667,0.05097409271776719,0.5077302813529968,0.015588171731539818
19,0.920172643661499,0.04741576218262604,0.5050000011920929,0.012022114515644038
20,0.9138900637626648,0.042248473255534234,0.5035714268684387,0.010748856530125509
21,0.9114336013793946,0.042042605584699834,0.5015625059604645,0.010563071347490436
22,0.907407534122467,0.04188661649450162,0.502445650100708,0.00924761735566477
23,0.9030839800834656,0.03869737405190606,0.5029947757720947,0.00837037583512733
24,0.9002903699874878,0.03658758583097108,0.5016250014305115,0.00972875185920588
25,0.8961832165718079,0.03653570390680044,0.5025240421295166,0.012119482794224784
26,0.8918234586715699,0.036815088325765154,0.5028935134410858,0.011236381643560339
27,0.8886011242866516,0.038809944114738475,0.5036830365657806,0.010953713878340775
28,0.8876492857933045,0.03912901667277953,0.50290949344635,0.010887093278376727
29,0.8855955123901367,0.04037517510067869,0.5031249821186066,0.010370984291403354
30,0.8832876920700073,0.04079648074387426,0.5023185551166535,0.010178459611218174
31,0.8810442924499512,0.04160381399091472,0.5025390625,0.010186253758129135
32,0.8793546676635742,0.03945902851319908,0.502462112903595,0.008911076782152727
33,0.8768028020858765,0.03907201513972501,0.5025735318660736,0.007937210137369794
34,0.8740681052207947,0.039762200356179674,0.5028571426868439,0.007742676473205623
35,0.8719974160194397,0.04065023543152872,0.5034722328186035,0.006917267115638744
36,0.8694730281829834,0.03884649739783382,0.5036317527294158,0.006394687699541242
37,0.8655978798866272,0.038736728061726684,0.5050986766815185,0.006993758863001911
38,0.8631402373313903,0.039959522445377246,0.5059294939041138,0.0069242586878388275
39,0.8612748503684997,0.04024116485026708,0.5055468678474426,0.0074598253130445675
40,0.8593648076057434,0.039713917487454516,0.5058689057826996,0.007937439698336598
41,0.8576807498931884,0.03842123755747621,0.5052083432674408,0.008536319183586607
42,0.8563400983810425,0.03812249056630652,0.5053052365779876,0.008232604888589855
43,0.8536238431930542,0.03792123465907386,0.5055397808551788,0.007647747890299554
44,0.851323926448822,0.03815937662359835,0.5058333277702332,0.007428455013832609
45,0.8492704153060913,0.03766243399790691,0.5067255437374115,0.00729074750014812
46,0.8476414799690246,0.03667722841081364,0.5073138356208802,0.006865663795152575
47,0.8463170766830445,0.036454781803240494,0.5070963442325592,0.006700516585618483
48,0.8442944526672364,0.03557866392152416,0.5079719483852386,0.0066926478441952176
49,0.8432978749275207,0.03656242655777522,0.507874995470047,0.006220244107772164
50,0.8420734882354737,0.036712906049450676,0.5083333313465118,0.006579522771487197
51,0.840118658542633,0.03621848988669842,0.5090144217014313,0.007369433058019204
52,0.8382885456085205,0.034729114946008895,0.5099056541919709,0.006909527392641334
53,0.8369841337203979,0.03451395145094782,0.5102430522441864,0.006738230888095409
54,0.8359671354293823,0.03525035350715529,0.5102840840816498,0.0070349150468165785
55,0.8353802919387817,0.03492282906609722,0.5097098171710968,0.006499970212798246
56,0.8343054771423339,0.03392806784497153,0.5098684310913086,0.004841980153268732
57,0.8328121423721313,0.033918459525055275,0.5105064630508422,0.004901238419139239
58,0.830816674232483,0.034046276636765106,0.5112288236618042,0.005113347282252731
59,0.8294414520263672,0.03392046441616419,0.5118229150772095,0.005131588177884291
60,0.8276606321334838,0.033490700805410806,0.512551236152649,0.004866813358544771
61,0.8260507583618164,0.03299001194244254,0.5131048321723938,0.004067555953935463
62,0.8248636722564697,0.032658746483141994,0.513789689540863,0.0036137060011724575
63,0.8241575717926025,0.032385784592585044,0.51416015625,0.0038756122720672716
64,0.8228912830352784,0.031893379038449556,0.5144230723381042,0.004047481363050155
65,0.8221924424171447,0.03145692551903357,0.5138257503509521,0.00405446171298058
66,0.8212720513343811,0.031962081389078856,0.5143190383911133,0.004283056442919472
67,0.8193593621253967,0.03137880769827799,0.5149816155433655,0.00414686307388663
68,0.8188738465309143,0.03147786337750111,0.5142663002014161,0.004585263818949699
69,0.8177545666694641,0.03149933983658713,0.5143303632736206,0.004572894118140885
70,0.8168453574180603,0.031272110867239,0.5139964818954468,0.003916991529780335
71,0.8155043363571167,0.030492244594824018,0.514539921283722,0.0038577253204894702
72,0.8148934960365295,0.030764071995847086,0.5150684952735901,0.0034031731333464266
73,0.8138204216957092,0.030909416008166577,0.5152449250221253,0.003733803118154281
74,0.8125774264335632,0.0302005457042907,0.5153333306312561,0.0029039927790173357
75,0.8115426063537597,0.029256641475268994,0.5160361766815186,0.0031382280060416106
76,0.8106179594993591,0.029300970354956667,0.516274344921112,0.002735292313958201
77,0.8100592613220214,0.028713878586800037,0.5160656929016113,0.0020151888958834263
78,0.8088630199432373,0.02854455268992816,0.516890823841095,0.0016583181233704167
79,0.8071258187294006,0.028031230792899712,0.5178515553474426,0.0014192091349203477
80,0.8057878971099853,0.027577111227776625,0.518248438835144,0.0015706985653928269
81,0.8053763151168823,0.027349172535250633,0.5178353548049927,0.001744329227497557
82,0.804616391658783,0.027151347694674456,0.5179216742515564,0.001782936595450554
83,0.8039981007575989,0.02718191305786482,0.5180803537368774,0.0019747036845698127
84,0.8030494451522827,0.02716638745444614,0.518272066116333,0.0018501427713397784
85,0.8023339748382569,0.027350461516264152,0.5182412743568421,0.0015973833165216856
86,0.8014569044113159,0.027261501015867346,0.5183907985687256,0.0016635865119114838
87,0.8008421182632446,0.02736342003875359,0.518359375,0.002205568404073962
88,0.7999717593193054,0.027535748603241355,0.5184691071510314,0.002560419705066935
89,0.799468207359314,0.026960791354689838,0.5182291626930237,0.0023453568368743904
90,0.7986994028091431,0.027356036549303128,0.5186469793319702,0.002762233840897152
91,0.7982462644577026,0.02715286927276982,0.518817937374115,0.0027263952907345753
92,0.7979403018951416,0.026917782126936757,0.5187164068222045,0.0024422210585363226
93,0.797413444519043,0.02718680834053238,0.5189494609832763,0.002437314844371206
94,0.7969520330429077,0.027055129405634773,0.518750011920929,0.002112700467778064
95,0.7963316917419434,0.027033031146147253,0.5189127564430237,0.0019476867836634697
96,0.7955702662467956,0.026872410835972978,0.5192010164260864,0.0017138454127977763
97,0.7949151754379272,0.026754611427344952,0.5194834232330322,0.0018675586959515937
98,0.7940035462379456,0.02613100479714656,0.5201073408126831,0.001520407990196588
99,0.7934639573097229,0.025895229281070496,0.5199062585830688,0.0018040043645676876
100,0.6763529539108276,0.00397678069333579,0.5801228880882263,0.01802930098165113
101,0.6764370918273925,0.004075872212971466,0.5800780057907104,0.01800328875088616
102,0.6764965891838074,0.004082052296430174,0.5800254106521606,0.017923027917696354
103,0.676678454875946,0.004184848453779492,0.5799097299575806,0.01806757624693224
104,0.676808500289917,0.004244078628877047,0.579818332195282,0.01821238111852585
105,0.676968789100647,0.004155262954479257,0.5796643614768981,0.018122145976517887
106,0.6770334362983703,0.004182226863375775,0.5796054601669312,0.018076939546444657
107,0.6771830320358276,0.004156477100164858,0.579444968700409,0.018053455104725467
108,0.6771382689476013,0.004126759254613706,0.5795354962348938,0.017983682516472116
109,0.6772940158843994,0.004211387062432641,0.5793603777885437,0.017979976725381912
110,0.6773441791534424,0.004160980508719846,0.579318392276764,0.01785587840963151
111,0.6774867892265319,0.004217623151531063,0.5791679620742798,0.017952715059694566
112,0.6776448726654053,0.0042133436896931485,0.5790724515914917,0.018003262521513654
113,0.6777505278587341,0.004194304029374463,0.5789542675018311,0.017904349963093036
114,0.6778230786323547,0.004189713824045442,0.578875195980072,0.01787117592199738
115,0.6778907418251038,0.004255587639040051,0.5787888050079346,0.017823289351210702
116,0.6780454874038696,0.00433067771712511,0.5786568403244019,0.017747206447411876
117,0.6781625032424927,0.0041506549308100585,0.5785331964492798,0.017604386800084658
118,0.6781930327415466,0.004143887840812401,0.5784940600395203,0.017538314307530188
119,0.6782854437828064,0.004152890895142879,0.5783866047859192,0.017503075515963456
120,0.6784024238586426,0.004063312548385063,0.5782569169998169,0.017380679582316767
121,0.6785208582878113,0.004145212166470675,0.5781657099723816,0.017330046350803773
122,0.6786536693572998,0.004144439038246419,0.5780749440193176,0.01736359143782979
123,0.6788042306900024,0.00422216570132213,0.5779544830322265,0.017417281695697253
124,0.6788559079170227,0.004194316629267008,0.5778120279312133,0.0173938880937874
125,0.6789512634277344,0.004170916744290428,0.5777227759361268,0.017414756376394048
126,0.6790012717247009,0.004173116475443543,0.5777237296104432,0.01730075905101535
127,0.6791522860527038,0.004090301002530329,0.5775306105613709,0.01721983303672421
128,0.6792397260665893,0.004125132499970793,0.5774203181266785,0.017206634957590245
129,0.6792874932289124,0.004176148063924491,0.5773105502128602,0.01711681858425169
130,0.679435670375824,0.004188907537973431,0.5771568298339844,0.017087389382724742
131,0.6796341896057129,0.004099194436746273,0.5769520998001099,0.016866115305221405
132,0.6797495603561401,0.0040899736508912135,0.5769032120704651,0.01686386627499843
133,0.6798142194747925,0.0040700717656176185,0.5767883419990539,0.016834666430701434
134,0.6798659205436707,0.004061582314775174,0.5767180562019348,0.016757053671459885
135,0.6798542380332947,0.004015538269438035,0.5766847372055054,0.016644708889907402
