,acc_mean,acc_std,loss_mean,loss_std
191,0.22421402320265765,0.006619262025198399,3.058678591251373,0.05191085380501034
192,0.224884068518877,0.006611299221109234,3.0552769684791565,0.051492311997061994
193,0.22553119257092472,0.006603477608962583,3.0519511890411377,0.05119656587518711
194,0.22612358346581454,0.00661116350825703,3.0487705659866333,0.05095979499549655
195,0.22669516459107394,0.0065733906596845935,3.0456281876564026,0.05054252433649929
196,0.22727814748883243,0.0065362525426507345,3.0424967670440672,0.05012923234000146
197,0.22786182507872577,0.006485118721631862,3.0393511939048765,0.049752092224282334
198,0.2285223941504955,0.006384514194236356,3.0361209511756897,0.04936941232679495
199,0.22917239442467685,0.00632794595857049,3.032934229373932,0.04892778078935839
200,0.2302835055440664,0.006458891686107624,3.028101360797882,0.048573963053731246
201,0.23146885029971595,0.006916072671099543,3.0233440232276916,0.048664501227828415
202,0.23245675340294836,0.007229708760394725,3.019099328517914,0.04905044497726449
203,0.23336584433913227,0.007497552404149942,3.015092375278473,0.04947357236233081
204,0.23424084432423112,0.007623821517376304,3.011164376735687,0.04975193712387981
205,0.23508543886244293,0.007814931765795617,3.0074379587173463,0.050144540075380606
206,0.23601492621004577,0.008041568435761733,3.0034528088569643,0.05070146853160356
207,0.23697529204189774,0.008364940130961566,2.99956800699234,0.050831611256309445
208,0.237949129268527,0.00867327193400453,2.9958281898498536,0.05045713482141621
209,0.23887968488037584,0.009007183502345726,2.9921090841293334,0.05011086305754646
210,0.23974404655396936,0.009289273834568838,2.9884148740768435,0.049493839938842744
211,0.24067516900598998,0.009559850490715744,2.9847000551223757,0.04887613572706708
212,0.24153301216661927,0.009837147251123472,2.981153059005737,0.048014532760580694
213,0.2424410311132669,0.010120657299938673,2.977743799686432,0.047215101453269695
214,0.24338421292603013,0.010425998994814032,2.9742413997650146,0.0463187391378794
215,0.2442943006008863,0.010751640087071935,2.9708323240280152,0.04529840102465735
216,0.2452370972186327,0.01109620511431123,2.967508006095886,0.04423332656055189
217,0.24618996612727642,0.011400492927239573,2.964089868068695,0.043181128801603484
218,0.24706298179924488,0.01173721021128614,2.960795841217041,0.0419896373942005
219,0.2479668279737234,0.012063567378500246,2.9575582790374755,0.040664075175810444
220,0.24877839513123035,0.012261451679146471,2.954643235206604,0.039372176488262994
221,0.24959361247718334,0.0125176495164554,2.9518058609962465,0.03809337704123273
222,0.2504474853724241,0.012729283594225578,2.948852865695953,0.037044534171425794
223,0.2513036497682333,0.012850363482096156,2.945861532688141,0.03576616967987216
224,0.2521953166276216,0.01297999981241718,2.942790896892548,0.034347452811029376
225,0.25315310917794703,0.013186621997696681,2.939607169628143,0.032908161536617506
226,0.2540470962971449,0.013443955060370251,2.936463294029236,0.031673774752674085
227,0.254965306147933,0.013760407507450051,2.9332866525650023,0.030589373429715475
228,0.25589151076972483,0.014047936258270766,2.930031468868256,0.029720875238812706
229,0.25680327527225016,0.014276705980240018,2.926768753528595,0.028835494706270417
