train_batch,acc,loss,std_acc
0,0.0,3.9615185260772705,
1,0.015625,3.929637908935547,
2,0.0625,3.8567745685577393,
3,0.0546875,3.8350753784179688,
4,0.06875000149011612,3.7654800415039062,
5,0.0729166641831398,3.7124240398406982,
6,0.0758928582072258,3.6833231449127197,
7,0.09375,3.5957815647125244,
8,0.09375,3.5601463317871094,
9,0.09375,3.540173292160034,
10,0.09943182021379471,3.5085747241973877,
11,0.1067708358168602,3.4760372638702393,
12,0.12019230425357819,3.431596040725708,
13,0.1227678582072258,3.414121389389038,
14,0.12708333134651184,3.3970069885253906,
15,0.12890625,3.381427049636841,
16,0.12867647409439087,3.371483087539673,
17,0.1267361044883728,3.350167751312256,
18,0.13322368264198303,3.325910806655884,
19,0.1328125,3.3151183128356934,
20,0.1339285671710968,3.307006359100342,
21,0.13778409361839294,3.2872819900512695,
22,0.13451087474822998,3.278571367263794,
23,0.140625,3.2537879943847656,
24,0.14374999701976776,3.239093065261841,
25,0.14663460850715637,3.218938112258911,
26,0.15046297013759613,3.2029201984405518,
27,0.1551339328289032,3.1861729621887207,
28,0.1573275923728943,3.167750835418701,
29,0.16041666269302368,3.152284860610962,
30,0.16431452333927155,3.135087013244629,
31,0.1669921875,3.1268417835235596,
32,0.16856060922145844,3.1153712272644043,
33,0.171875,3.100419044494629,
34,0.17767857015132904,3.0798234939575195,
35,0.1788194477558136,3.0669987201690674,
36,0.18327702581882477,3.0571746826171875,
37,0.18832236528396606,3.0416557788848877,
38,0.19310897588729858,3.026366710662842,
39,0.19687500596046448,3.0111184120178223,
40,0.20274390280246735,2.994433879852295,
41,0.209077388048172,2.9785351753234863,
42,0.20857557654380798,2.9758076667785645,
43,0.21235795319080353,2.9642417430877686,
44,0.21736110746860504,2.951188802719116,
45,0.22146739065647125,2.939833641052246,
46,0.2260638326406479,2.9321019649505615,
47,0.2298177033662796,2.920029640197754,
48,0.22895407676696777,2.9119985103607178,
49,0.23499999940395355,2.897836685180664,
50,0.06712962687015533,3.883974313735962,
51,0.08189655095338821,3.805079936981201,
52,0.0947580635547638,3.71175479888916,
53,0.10227272659540176,3.637291431427002,
54,0.11249999701976776,3.579911708831787,
55,0.12162162363529205,3.520214080810547,
56,0.1378205120563507,3.459014415740967,
57,0.14024390280246735,3.421229362487793,
58,0.15261627733707428,3.3697030544281006,
59,0.16388888657093048,3.3213603496551514,
60,0.1702127605676651,3.2824606895446777,
61,0.18112245202064514,3.245194435119629,
62,0.18872548639774323,3.206409215927124,
63,0.19811320304870605,3.1714792251586914,
64,0.20568181574344635,3.136253595352173,
65,0.2214912325143814,3.089834690093994,
66,0.22351695597171783,3.0681068897247314,
67,0.22848360240459442,3.041877269744873,
68,0.2351190447807312,3.0104639530181885,
69,0.24038460850715637,2.9903573989868164,
70,0.24253731966018677,2.9732553958892822,
71,0.24637681245803833,2.9527037143707275,
72,0.25440141558647156,2.9317610263824463,
73,0.2585616409778595,2.9124648571014404,
74,0.2691666781902313,2.8912551403045654,
75,0.274350643157959,2.8711295127868652,
76,0.28006330132484436,2.8451454639434814,
77,0.28317901492118835,2.827134609222412,
78,0.28840360045433044,2.8057541847229004,
79,0.2911764681339264,2.7919065952301025,
80,0.292385071516037,2.776502847671509,
81,0.29985955357551575,2.757680654525757,
82,0.30494505167007446,2.7413864135742188,
83,0.3104838728904724,2.7238128185272217,
84,0.3118421137332916,2.712777853012085,
85,0.31572166085243225,2.7034549713134766,
86,0.3232323229312897,2.6854848861694336,
87,0.32673266530036926,2.672868251800537,
88,0.32888349890708923,2.6611168384552,
89,0.33095237612724304,2.6476657390594482,
90,0.3329439163208008,2.634239673614502,
91,0.33256879448890686,2.6224348545074463,
92,0.3355855941772461,2.614455461502075,
93,0.3368362784385681,2.6041431427001953,
94,0.3396739065647125,2.5955331325531006,
95,0.34294870495796204,2.5832245349884033,
96,0.3471638560295105,2.5694639682769775,
97,0.35072314739227295,2.557359218597412,
98,0.353658527135849,2.5423786640167236,
99,0.35600000619888306,2.5311453342437744,
