train_batch,acc,loss,std_acc
0,0.03125,4.012065887451172,
1,0.046875,3.9911375045776367,
2,0.0625,3.920565366744995,
3,0.078125,3.8287997245788574,
4,0.07500000298023224,3.815829038619995,
5,0.0729166641831398,3.7970783710479736,
6,0.0669642835855484,3.766066789627075,
7,0.07421875,3.7217211723327637,
8,0.0763888880610466,3.689662456512451,
9,0.08749999850988388,3.652710437774658,
10,0.09659090638160706,3.6135740280151367,
11,0.1145833358168602,3.5651938915252686,
12,0.11538461595773697,3.5464563369750977,
13,0.1227678582072258,3.535484552383423,
14,0.125,3.505866765975952,
15,0.1328125,3.4755003452301025,
16,0.13786764442920685,3.4566073417663574,
17,0.140625,3.4366626739501953,
18,0.14473684132099152,3.4231114387512207,
19,0.14687499403953552,3.4043071269989014,
20,0.150297611951828,3.394224166870117,
21,0.14914773404598236,3.381275177001953,
22,0.1508152186870575,3.363215923309326,
23,0.15625,3.3428738117218018,
24,0.1574999988079071,3.3269078731536865,
25,0.16586539149284363,3.301713228225708,
26,0.16898147761821747,3.276515245437622,
27,0.1741071492433548,3.255408763885498,
28,0.1778017282485962,3.2359774112701416,
29,0.18020834028720856,3.2186853885650635,
30,0.18346774578094482,3.2002925872802734,
31,0.1865234375,3.187519073486328,
32,0.18560606241226196,3.1762845516204834,
33,0.18933823704719543,3.1592862606048584,
34,0.19464285671710968,3.132659912109375,
35,0.1970486044883728,3.1213912963867188,
36,0.19679054617881775,3.108772039413452,
37,0.19736842811107635,3.0959160327911377,
38,0.20112179219722748,3.0810797214508057,
39,0.20703125,3.0629265308380127,
40,0.21112805604934692,3.047370433807373,
41,0.2150297611951828,3.0299434661865234,
42,0.21802325546741486,3.0165696144104004,
43,0.22372159361839294,3.0040535926818848,
44,0.22638888657093048,2.988558530807495,
45,0.2289402186870575,2.979454755783081,
46,0.23071809113025665,2.9694697856903076,
47,0.2317708283662796,2.9601457118988037,
48,0.2327806055545807,2.9484071731567383,
49,0.23499999940395355,2.936765193939209,
50,0.032407406717538834,3.90877366065979,
51,0.05387930944561958,3.8071208000183105,
52,0.06653226166963577,3.7241644859313965,
53,0.08143939077854156,3.654141902923584,
54,0.0982142835855484,3.5824146270751953,
55,0.1064189225435257,3.521690607070923,
56,0.11217948794364929,3.468315362930298,
57,0.13262194395065308,3.4107141494750977,
58,0.14534883201122284,3.357635498046875,
59,0.16111111640930176,3.2988545894622803,
60,0.17420212924480438,3.248326063156128,
61,0.18367347121238708,3.2031607627868652,
62,0.1924019604921341,3.166900634765625,
63,0.20283019542694092,3.128248929977417,
64,0.21022726595401764,3.098174810409546,
65,0.21710526943206787,3.0599236488342285,
66,0.22457626461982727,3.0246403217315674,
67,0.23053278028964996,3.0008280277252197,
68,0.2390872985124588,2.9740402698516846,
69,0.24423076212406158,2.9472200870513916,
70,0.2481343299150467,2.9299824237823486,
71,0.24818840622901917,2.910993814468384,
72,0.2552816867828369,2.8861029148101807,
73,0.26198631525039673,2.8661508560180664,
74,0.2658333480358124,2.8433053493499756,
75,0.2702922224998474,2.829331636428833,
76,0.2689873278141022,2.8226125240325928,
77,0.270061731338501,2.8123342990875244,
78,0.27259036898612976,2.7924795150756836,
79,0.27352941036224365,2.7793967723846436,
80,0.2780172526836395,2.769798994064331,
81,0.28300562500953674,2.7516629695892334,
82,0.2884615361690521,2.7336785793304443,
83,0.29032257199287415,2.721196413040161,
84,0.29144737124443054,2.710691213607788,
85,0.29317009449005127,2.6974408626556396,
86,0.29482322931289673,2.6862363815307617,
87,0.29950493574142456,2.6685235500335693,
88,0.303398072719574,2.6559314727783203,
89,0.3077380955219269,2.6414082050323486,
90,0.31366822123527527,2.6266770362854004,
91,0.3170871436595917,2.6134033203125,
92,0.3220720589160919,2.6014013290405273,
93,0.3241150379180908,2.5875232219696045,
94,0.32554349303245544,2.580092668533325,
95,0.3290598392486572,2.5699565410614014,
96,0.3314075767993927,2.559858560562134,
97,0.3316115736961365,2.556363105773926,
98,0.3348577320575714,2.5446267127990723,
99,0.33799999952316284,2.5299410820007324,
100,0.09259258955717087,3.8632519245147705,
101,0.11637931317090988,3.740447521209717,
102,0.1270161271095276,3.6492135524749756,
103,0.13825757801532745,3.578385591506958,
104,0.1517857164144516,3.4950363636016846,
105,0.16722972691059113,3.4226090908050537,
106,0.19230769574642181,3.3461756706237793,
107,0.21189025044441223,3.2789511680603027,
108,0.22238372266292572,3.2142205238342285,
109,0.23194444179534912,3.1646928787231445,
110,0.24202127754688263,3.1147005558013916,
111,0.24872449040412903,3.0713419914245605,
112,0.2610294222831726,3.0232861042022705,
113,0.27358490228652954,2.977908134460449,
114,0.2772727310657501,2.9432947635650635,
115,0.2839912176132202,2.9097952842712402,
116,0.2944915294647217,2.8704516887664795,
117,0.30020493268966675,2.8484604358673096,
118,0.3095238208770752,2.8196442127227783,
119,0.3192307651042938,2.7864274978637695,
120,0.322761207818985,2.7593657970428467,
121,0.33061593770980835,2.7355947494506836,
122,0.3362676203250885,2.713085651397705,
123,0.33647260069847107,2.699683427810669,
124,0.335833340883255,2.693185329437256,
125,0.336850643157959,2.6767752170562744,
126,0.3433544337749481,2.6543240547180176,
127,0.34953704476356506,2.6291427612304688,
128,0.35165661573410034,2.6123924255371094,
129,0.3580882251262665,2.592385768890381,
130,0.3627873659133911,2.5690150260925293,
131,0.3679775297641754,2.5522730350494385,
132,0.3681318759918213,2.5370233058929443,
133,0.3702957034111023,2.5236918926239014,
134,0.3743421137332916,2.5047435760498047,
135,0.37822166085243225,2.4939606189727783,
136,0.38131314516067505,2.4809045791625977,
137,0.3842821717262268,2.4726972579956055,
138,0.3865291178226471,2.459258794784546,
139,0.3886904716491699,2.4451465606689453,
140,0.39135512709617615,2.430138111114502,
141,0.3956421911716461,2.412766218185425,
142,0.4009009003639221,2.3990070819854736,
143,0.4032079577445984,2.38688588142395,
144,0.405434787273407,2.3751120567321777,
