batch,mean_loss,std_loss,mean_accuracy,std_accuracy
0,1.118753468990326,0.4824260735204194,0.4875,0.094657070192881
1,1.0284082770347596,0.35616673926586534,0.4890625,0.04119195727020021
2,0.984018349647522,0.24465914394772334,0.5010416746139527,0.019626503307563218
3,0.9397064805030823,0.18298860320643143,0.5,0.018321936561810272
4,0.9081226944923401,0.172508214440037,0.5056250095367432,0.012770511046991501
5,0.8900707364082336,0.1459894911237474,0.5052083194255829,0.011646181274144816
6,0.8721264958381653,0.12764913761815308,0.5098214268684387,0.013072815967789796
7,0.8586130738258362,0.11065315509438613,0.5125,0.01392072631344177
8,0.8479658484458923,0.09778326141495482,0.5135416686534882,0.01295701784531756
9,0.8387405872344971,0.0891754489053624,0.5171875,0.012932000083066693
10,0.8326608180999756,0.08188747555634979,0.5190340876579285,0.015384250418692959
11,0.8330489754676819,0.07837415331407381,0.5135416746139526,0.015505186385604377
12,0.8229725122451782,0.07525895083604085,0.5158653736114502,0.013094896373546201
13,0.818467128276825,0.07198923746379943,0.5183035671710968,0.015636957286282956
14,0.8104089379310608,0.06727740498503809,0.5231250166893006,0.014175858425796054
15,0.8079478859901428,0.06469012924358424,0.521484375,0.01525439389825519
16,0.80349041223526,0.06017428600963419,0.5231617569923401,0.0125922532314994
17,0.7985995292663575,0.05900732400306283,0.525,0.014977422277497505
18,0.7912522673606872,0.056200717376647294,0.5330592155456543,0.014943580123295372
19,0.7874942779541015,0.055373973095676154,0.534375,0.016545161762828678
20,0.7854408621788025,0.05638544212733106,0.5328868985176086,0.019455111397787078
21,0.779663872718811,0.054962192979321416,0.5379261493682861,0.02036631682746459
22,0.7759845614433288,0.05305580920454188,0.539945638179779,0.018945166745050444
23,0.773426866531372,0.05028642502126982,0.5390625,0.016807724308335492
24,0.7705747365951539,0.0480122786650144,0.5411249995231628,0.0170213611224163
25,0.7671805620193481,0.04753415493505796,0.5425480723381042,0.01809583141617252
26,0.7645335674285889,0.04644800110479696,0.5427083253860474,0.01933857109291289
27,0.7611780524253845,0.04501996127878381,0.5447544574737548,0.019723238190865786
28,0.7578946828842164,0.04482257955717858,0.5474137783050537,0.020138185790344054
29,0.7539204478263855,0.042210076295086614,0.5497916579246521,0.01877023522796088
30,0.750837528705597,0.04121761962624612,0.5514112830162048,0.018638963154328572
31,0.7489631295204162,0.040250159556022305,0.5513671875,0.018182822763260293
32,0.7472351551055908,0.03914496675504037,0.5532196879386901,0.01831536381056002
33,0.7443483948707581,0.03849530901473175,0.5555147051811218,0.017515773683974157
34,0.7417118191719055,0.03932277860688714,0.5577678561210633,0.018318802090854302
35,0.738902473449707,0.039235129043733934,0.5597222208976745,0.019036959117692234
36,0.736094856262207,0.03931697062363226,0.5618243217468262,0.02058368576324535
37,0.7335600852966309,0.03906263846873131,0.5633223652839661,0.021541099934137387
38,0.7318387031555176,0.03877240749619872,0.5638621807098388,0.022788342210992567
39,0.7289801001548767,0.03869584593122821,0.5662500023841858,0.02281497177686012
40,0.7273114085197449,0.03805068809422575,0.5666158556938171,0.022823594081374993
41,0.7254928112030029,0.03792686384630355,0.5674851298332214,0.023851045109890875
42,0.7230437994003296,0.03767071341567545,0.5693313956260682,0.02419415399600685
43,0.7216724157333374,0.036646149716015326,0.5702414870262146,0.02245850720384096
44,0.7195200681686401,0.036339400962986,0.5715972304344177,0.02177750355256445
45,0.7175061583518982,0.03646134054075266,0.5730978131294251,0.021504872116947012
46,0.7152868270874023,0.03634614370748574,0.5749335050582886,0.02189182956341083
47,0.7138970851898193,0.03552276376355537,0.5764973878860473,0.021277447523445864
48,0.711627459526062,0.0356028521409487,0.578316330909729,0.021038193580158945
49,0.7095077633857727,0.035291518823723764,0.5799374938011169,0.020554324875474653
50,0.7081558227539062,0.033723497709122315,0.5816789150238038,0.019275422362794472
51,0.7063738584518433,0.0332308085508613,0.5829927802085877,0.018274321964593918
52,0.7041057825088501,0.03305813857717794,0.5852004528045655,0.017792787841070825
53,0.7021254062652588,0.03295755688316795,0.5864004731178284,0.017501122670555223
54,0.7000068545341491,0.03310795098439776,0.588522732257843,0.0181146587817403
55,0.6977766275405883,0.033912588385786965,0.5905133843421936,0.018784134483706597
56,0.6961196899414063,0.03294417252762884,0.5916666746139526,0.018503389733164288
57,0.693885862827301,0.03211642936991251,0.5941271543502807,0.01797764353612216
58,0.6921877503395081,0.032142323523637245,0.5953389883041382,0.018646590842514004
59,0.6906522631645202,0.031011193281162915,0.5969791650772095,0.018259466616613235
60,0.6888822317123413,0.03047917455094245,0.5985143303871154,0.017850190748328946
61,0.6875858783721924,0.0303928214167339,0.5996975898742676,0.01809136544765772
62,0.686458146572113,0.029476488599561486,0.600595235824585,0.017484328178157826
63,0.6850522279739379,0.02952079310191005,0.602294921875,0.01759507104172584
64,0.6832890748977661,0.0293209645082019,0.603701937198639,0.017827887063584246
65,0.6820191621780396,0.02923340221795939,0.6049715876579285,0.018098479465342425
66,0.67954341173172,0.028810355304712137,0.6073694109916687,0.017997625350409063
67,0.6778085350990295,0.02893902556597094,0.6088694930076599,0.018310694585026415
68,0.6761186361312866,0.028305733723843398,0.6105072498321533,0.017640535604837228
69,0.6753383278846741,0.02732619955756831,0.611517858505249,0.017122595046052347
70,0.6737055778503418,0.027541687911323214,0.6130721926689148,0.01693498694727816
71,0.6718612790107727,0.026715940816802095,0.6149305462837219,0.01651489249768381
72,0.6699800133705139,0.026236829248671444,0.6166095852851867,0.01624063271132118
73,0.6680548787117004,0.026006429980384913,0.6184121608734131,0.016299117662188403
74,0.6664724946022034,0.025818720852203315,0.6197083353996277,0.0162410433617474
75,0.6648273229598999,0.025805442929813065,0.6215460538864136,0.016514940013184553
76,0.6635182499885559,0.02567586343100135,0.6228490352630616,0.01613492185045103
77,0.6628285050392151,0.02505131759920957,0.623517632484436,0.015581662783154464
78,0.6615164399147033,0.025144920241380937,0.6248022079467773,0.015899858141529794
79,0.6597520232200622,0.025266862032464258,0.6263281106948853,0.01555857199943012
80,0.6581392288208008,0.02527385581626272,0.6278935074806213,0.015468217495012707
81,0.6566829323768616,0.025063571990816595,0.6289634108543396,0.015174294404265645
